TreeID,qSpecies,type,qAddress,SiteOrder,qSiteInfo,PlantDate,year,DBH,Latitude,Longitude
63200,Prunus x yedoensis :: Yoshino Cherry,other,450 36th Ave,1,Sidewalk: Curb side : Cutout,7/8/15,2015,3,37.78053989,-122.4965187
196544,Prunus x yedoensis :: Yoshino Cherry,other,1200x Kansas St,1,Median : Cutout,5/15/18,2018,4,37.75435734,-122.4025468
79557,Prunus x yedoensis 'Akebono' :: Daybreak Yoshino Cherry,other,153 Buchanan St,1,Sidewalk: Curb side : Cutout,12/29/14,2014,3,37.7711419,-122.4269694
54014,Pseudotsuga menziesii :: Douglas Fir,other,827 35th Ave,1,Sidewalk: Curb side : Cutout,4/7/72,1972,5,37.77336432,-122.495086
91118,Pseudotsuga menziesii :: Douglas Fir,other,215 Madison St,1,Sidewalk: Curb side : Cutout,1/14/09,2009,53,37.72635533,-122.4226324
57912,Pyrus calleryana :: Ornamental Pear,other,1655 Polk St,1,Sidewalk: Curb side : Cutout,6/14/77,1977,6,37.7920883,-122.4211704
59205,Pyrus calleryana :: Ornamental Pear,other,673 Castro St,1,Sidewalk: Curb side : Cutout,6/17/80,1980,8,37.75813979,-122.4346515
59525,Pyrus calleryana :: Ornamental Pear,other,132 06th St,1,Sidewalk: Curb side : Cutout,1/14/81,1981,4,37.78041178,-122.4081741
64386,Pyrus calleryana :: Ornamental Pear,other,39 Stillman St,1,Sidewalk: Curb side : Cutout,4/21/88,1988,6,37.78282323,-122.394922
64429,Pyrus calleryana :: Ornamental Pear,other,2552 Hyde St,1,Sidewalk: Curb side : Cutout,5/9/88,1988,6,37.80449907,-122.4200354
65203,Pyrus calleryana :: Ornamental Pear,other,319 Naples St,1,Sidewalk: Curb side : Cutout,7/24/89,1989,13,37.72357633,-122.4290549
5158,Pyrus calleryana :: Ornamental Pear,other,275 Divisadero St,1,Sidewalk: Curb side : Cutout,3/27/90,1990,3,37.77174952,-122.4372561
24616,Pyrus calleryana :: Ornamental Pear,other,830 Divisadero St,1,Sidewalk: Curb side : Cutout,3/27/90,1990,3,37.77730748,-122.4381599
66968,Pyrus calleryana :: Ornamental Pear,other,2944 Turk Blvd,1,Sidewalk: Curb side : Cutout,1/22/92,1992,6,37.77782904,-122.4540748
14725,Pyrus calleryana :: Ornamental Pear,other,875 Divisadero St,1,Sidewalk: Curb side : Cutout,5/21/92,1992,3,37.77764688,-122.4384474
24300,Pyrus calleryana :: Ornamental Pear,other,10 Young Ct,1,Sidewalk: Curb side : Cutout,12/16/92,1992,3,37.73625178,-122.3861993
67873,Pyrus calleryana :: Ornamental Pear,other,57 Parker Ave,1,Sidewalk: Curb side : Cutout,2/9/93,1993,1,37.78503562,-122.4547796
5206,Pyrus calleryana :: Ornamental Pear,other,793 Divisadero St,1,Sidewalk: Curb side : Cutout,5/10/93,1993,3,37.77673705,-122.4382663
101342,Pyrus calleryana :: Ornamental Pear,other,600 Chestnut St,6,Sidewalk: Curb side : Cutout,11/1/93,1993,12,37.80375857,-122.4136886
30778,Pyrus calleryana :: Ornamental Pear,other,411 Brannan St,1,Sidewalk: Curb side : Cutout,1/31/95,1995,11,37.77976768,-122.3945463
22225,Pyrus calleryana :: Ornamental Pear,other,4342 03rd St,2,Sidewalk: Curb side : Cutout,2/16/95,1995,12,37.7383795,-122.3895913
31164,Pyrus calleryana :: Ornamental Pear,other,543 Ramsell St,1,Sidewalk: Curb side : Cutout,3/21/95,1995,5,37.72049623,-122.4663298
22251,Pyrus calleryana :: Ornamental Pear,other,4522 03rd St,1,Sidewalk: Curb side : Cutout,3/31/95,1995,6,37.73688244,-122.3901315
31836,Pyrus calleryana :: Ornamental Pear,other,1160 Folsom St,1,Sidewalk: Curb side : Cutout,6/19/95,1995,6,37.77576656,-122.4092416
31837,Pyrus calleryana :: Ornamental Pear,other,1162 Folsom St,1,Sidewalk: Curb side : Cutout,6/19/95,1995,7,37.77568635,-122.4093414
136074,Pyrus calleryana :: Ornamental Pear,other,2401 Fillmore St,1,Sidewalk: Curb side : Cutout,7/12/96,1996,26,37.7917372,-122.4344836
32672,Pyrus calleryana :: Ornamental Pear,other,52 Gilbert St,1,Sidewalk: Curb side : Cutout,10/23/96,1996,8,37.77405854,-122.4034729
32673,Pyrus calleryana :: Ornamental Pear,other,56 Gilbert St,1,Sidewalk: Curb side : Cutout,10/23/96,1996,6,37.77391943,-122.4032893
25611,Pyrus calleryana :: Ornamental Pear,other,1115X Cortland Ave,1,Sidewalk: Curb side : Cutout,2/21/97,1997,6,37.73946719,-122.4125298
33959,Pyrus calleryana :: Ornamental Pear,other,690 Chestnut St,2,Sidewalk: Curb side : Cutout,4/21/97,1997,10,37.80366628,-122.4144329
33961,Pyrus calleryana :: Ornamental Pear,other,690 Chestnut St,4,Sidewalk: Curb side : Cutout,4/21/97,1997,11,37.80364857,-122.4145678
22232,Pyrus calleryana :: Ornamental Pear,other,4342 03rd St,1,Sidewalk: Curb side : Cutout,10/31/97,1997,4,37.73841475,-122.3895775
16012,Pyrus calleryana :: Ornamental Pear,other,100X Monterey Blvd,6,Median : Cutout,4/6/98,1998,3,37.73158853,-122.4381892
16349,Pyrus calleryana :: Ornamental Pear,other,946X Monterey Blvd,2,Median : Cutout,4/23/98,1998,3,37.73112544,-122.4568883
16114,Pyrus calleryana :: Ornamental Pear,other,300X Monterey Blvd,12,Median : Cutout,4/24/98,1998,3,37.73156575,-122.4436961
11436,Pyrus calleryana :: Ornamental Pear,other,2100X Franklin St,2,Sidewalk: Curb side : Cutout,5/21/98,1998,3,37.79390727,-122.4246516
37821,Pyrus calleryana :: Ornamental Pear,other,450X Moscow St,9,Sidewalk: Curb side : Cutout,7/7/98,1998,3,37.72032596,-122.4284661
38041,Pyrus calleryana :: Ornamental Pear,other,1517 Baker St,1,Sidewalk: Curb side : Cutout,7/10/98,1998,10,37.78539167,-122.4433874
38091,Pyrus calleryana :: Ornamental Pear,other,2621 Sutter St,2,Sidewalk: Curb side : Cutout,7/10/98,1998,9,37.78462457,-122.4441747
38132,Pyrus calleryana :: Ornamental Pear,other,124 Brussels St,1,Sidewalk: Curb side : Cutout,7/15/98,1998,11,37.7303395,-122.4070071
38773,Pyrus calleryana :: Ornamental Pear,other,88 Guy Pl,3,Sidewalk: Curb side : Cutout,10/20/98,1998,8,37.78615505,-122.3947688
38826,Pyrus calleryana :: Ornamental Pear,other,35 06th Ave,2,Sidewalk: Curb side : Cutout,10/30/98,1998,7,37.78789632,-122.4648636
33973,Pyrus calleryana :: Ornamental Pear,other,1519 Baker St,1,Sidewalk: Curb side : Cutout,1/25/99,1999,10,37.78546351,-122.4434064
31841,Pyrus calleryana :: Ornamental Pear,other,1186 Folsom St,1,Sidewalk: Curb side : Cutout,1/27/99,1999,4,37.77534837,-122.4097585
40109,Pyrus calleryana :: Ornamental Pear,other,181 03rd St,4,Sidewalk: Curb side : Cutout,3/26/99,1999,8,37.78535209,-122.4007321
40108,Pyrus calleryana :: Ornamental Pear,other,181 03rd St,3,Sidewalk: Curb side : Cutout,3/26/99,1999,8,37.78531776,-122.400691
16018,Pyrus calleryana :: Ornamental Pear,other,100X Monterey Blvd,12,Median : Cutout,8/17/99,1999,3,37.73158415,-122.4393604
40829,Pyrus calleryana :: Ornamental Pear,other,150 Spear St,3,Sidewalk: Curb side : Cutout,8/30/99,1999,5,37.79182353,-122.3933191
40828,Pyrus calleryana :: Ornamental Pear,other,150 Spear St,2,Sidewalk: Curb side : Cutout,8/30/99,1999,5,37.79186735,-122.3933651
40937,Pyrus calleryana :: Ornamental Pear,other,525 Brannan St,1,Sidewalk: Curb side : Cutout,9/27/99,1999,20,37.77769182,-122.3971742
41162,Pyrus calleryana :: Ornamental Pear,other,101 02nd St,4,Sidewalk: Curb side : Cutout,11/22/99,1999,5,37.78792907,-122.3995547
22291,Pyrus calleryana :: Ornamental Pear,other,4900 03rd St,1,Sidewalk: Curb side : Cutout,12/13/99,1999,3,37.7339379,-122.3911471
41521,Pyrus calleryana :: Ornamental Pear,other,1001 Mariposa St,2,Sidewalk: Curb side : Cutout,4/20/00,2000,7,37.76394928,-122.3940434
16487,Pyrus calleryana :: Ornamental Pear,other,220 Newhall St,9,Sidewalk: Curb side : Cutout,12/19/00,2000,2,37.74250245,-122.3842189
44183,Pyrus calleryana :: Ornamental Pear,other,523 33rd Ave,1,Sidewalk: Curb side : Cutout,12/19/00,2000,4,37.77912623,-122.4933393
44232,Pyrus calleryana :: Ornamental Pear,other,599 03rd St,1,Sidewalk: Curb side : Cutout,1/29/01,2001,9,37.78027195,-122.3943692
24569,Pyrus calleryana :: Ornamental Pear,other,2325 Fillmore St,1,Sidewalk: Curb side : Cutout,3/28/01,2001,4,37.79112452,-122.4343763
78083,Pyrus calleryana :: Ornamental Pear,other,123 South Van Ness Ave,1,Sidewalk: Curb side : Cutout,11/3/01,2001,6,37.77179031,-122.4180319
46227,Pyrus calleryana :: Ornamental Pear,other,55 02nd St,3,Sidewalk: Curb side : Cutout,1/10/02,2002,6,37.78860162,-122.4003913
24567,Pyrus calleryana :: Ornamental Pear,other,2123 Fillmore St,1,Sidewalk: Curb side : Cutout,1/30/02,2002,3,37.78938152,-122.4340208
46518,Pyrus calleryana :: Ornamental Pear,other,557 Birch St,1,Sidewalk: Curb side : Cutout,3/28/02,2002,6,37.7779262,-122.4258502
46557,Pyrus calleryana :: Ornamental Pear,other,2169 Folsom St,2,Sidewalk: Curb side : Cutout,4/2/02,2002,10,37.76261233,-122.4149587
42846,Pyrus calleryana :: Ornamental Pear,other,2507 Polk St,1,Sidewalk: Curb side : Cutout,5/9/02,2002,1,37.79991253,-122.4226644
47781,Pyrus calleryana :: Ornamental Pear,other,2230 Mason St,3,Sidewalk: Curb side : Cutout,6/11/02,2002,3,37.80435257,-122.4132736
47782,Pyrus calleryana :: Ornamental Pear,other,2230 Mason St,1,Sidewalk: Curb side : Cutout,6/11/02,2002,4,37.80421242,-122.4132431
47925,Pyrus calleryana :: Ornamental Pear,other,1793 McAllister St,1,Sidewalk: Curb side : Cutout,6/26/02,2002,7,37.77734851,-122.4413315
230479,Pyrus calleryana :: Ornamental Pear,other,1160 Florida St,1,Sidewalk: Curb side : Cutout,11/26/02,2002,7,37.75337448,-122.4101995
48994,Pyrus calleryana :: Ornamental Pear,other,2418 Ortega St,1,Sidewalk: Curb side : Cutout,12/16/02,2002,3,37.75187473,-122.4895881
50943,Pyrus calleryana :: Ornamental Pear,other,495X Tehama St,2,Sidewalk: Curb side : Cutout,4/28/04,2004,5,37.77931012,-122.4064957
24351,Pyrus calleryana :: Ornamental Pear,other,69 Duboce Ave,2,Sidewalk: Curb side : Cutout,5/27/04,2004,3,37.76983218,-122.4216361
51197,Pyrus calleryana :: Ornamental Pear,other,2609 California St,1,Sidewalk: Curb side : Cutout,7/28/04,2004,6,37.78834384,-122.4375955
25582,Pyrus calleryana :: Ornamental Pear,other,1050 Cortland Ave,1,Sidewalk: Curb side : Cutout,1/22/05,2005,6,37.73907659,-122.4129208
18921,Pyrus calleryana :: Ornamental Pear,other,2657 Sacramento St,1,Sidewalk: Curb side : Cutout,1/30/05,2005,3,37.78942914,-122.4366482
52001,Pyrus calleryana :: Ornamental Pear,other,3311 Pacific Ave,1,Sidewalk: Curb side : Cutout,9/2/05,2005,6,37.79135942,-122.4497142
52348,Pyrus calleryana :: Ornamental Pear,other,69 Clementina St,2,Sidewalk: Curb side : Cutout,12/12/05,2005,3,37.78653536,-122.3964317
7371,Pyrus calleryana :: Ornamental Pear,other,2430 Fillmore St,1,Sidewalk: Curb side : Cutout,4/6/06,2006,3,37.79204301,-122.4343976
7992,Pyrus calleryana :: Ornamental Pear,other,2247 Franklin St,1,Sidewalk: Curb side : Cutout,2/1/07,2007,3,37.79517921,-122.42508
238906,Pyrus calleryana :: Ornamental Pear,other,814 South Van Ness Ave,1,Sidewalk: Curb side : Cutout,3/1/07,2007,8,37.76007563,-122.4171213
84832,Pyrus calleryana :: Ornamental Pear,other,1000 Cabrillo St,3,Sidewalk: Curb side : Cutout,3/13/07,2007,3,37.77518541,-122.4695695
84836,Pyrus calleryana :: Ornamental Pear,other,1011 Howard St,4,Sidewalk: Curb side : Cutout,5/4/07,2007,1,37.77949773,-122.4073888
84839,Pyrus calleryana :: Ornamental Pear,other,13X Harriet St,3,Sidewalk: Curb side : Cutout,5/4/07,2007,3,37.77922494,-122.4074952
85552,Pyrus calleryana :: Ornamental Pear,other,320 12th St,1,Sidewalk: Curb side : Cutout,5/29/07,2007,6,37.77059746,-122.4145518
5199,Pyrus calleryana :: Ornamental Pear,other,643 Divisadero St,1,Sidewalk: Curb side : Cutout,6/29/07,2007,3,37.77569343,-122.4380527
85275,Pyrus calleryana :: Ornamental Pear,other,1335 Fulton St,1,Sidewalk: Curb side : Cutout,7/24/07,2007,4,37.77669503,-122.438925
90559,Pyrus calleryana :: Ornamental Pear,other,1544X Cabrillo St,1,Sidewalk: Curb side : Cutout,2/14/08,2008,3,37.77491997,-122.4755355
90581,Pyrus calleryana :: Ornamental Pear,other,2100X Cabrillo St,2,Sidewalk: Curb side : Cutout,2/15/08,2008,3,37.77465054,-122.481393
90385,Pyrus calleryana :: Ornamental Pear,other,20 12th St,5,Sidewalk: Curb side : Cutout,2/21/08,2008,3,37.77409484,-122.4200014
90473,Pyrus calleryana :: Ornamental Pear,other,432 25th Ave,1,Sidewalk: Curb side : Cutout,3/17/08,2008,3,37.78141398,-122.4847363
90467,Pyrus calleryana :: Ornamental Pear,other,600 25th Ave,2,Sidewalk: Curb side : Cutout,3/17/08,2008,3,37.77785527,-122.4844775
90466,Pyrus calleryana :: Ornamental Pear,other,600 25th Ave,1,Sidewalk: Curb side : Cutout,3/17/08,2008,3,37.77781485,-122.4844719
90520,Pyrus calleryana :: Ornamental Pear,other,643 25th Ave,1,Sidewalk: Curb side : Cutout,3/18/08,2008,3,37.77725576,-122.4846321
90523,Pyrus calleryana :: Ornamental Pear,other,685 25th Ave,1,Sidewalk: Curb side : Cutout,3/18/08,2008,3,37.77666819,-122.4845873
89453,Pyrus calleryana :: Ornamental Pear,other,3342 Anza St,3,Sidewalk: Curb side : Cutout,3/19/08,2008,3,37.77826505,-122.4843171
89456,Pyrus calleryana :: Ornamental Pear,other,3400 Anza St,3,Sidewalk: Curb side : Cutout,3/19/08,2008,3,37.77822608,-122.4850778
90496,Pyrus calleryana :: Ornamental Pear,other,301 25th Ave,2,Sidewalk: Curb side : Cutout,3/27/08,2008,3,37.78361147,-122.485089
16338,Pyrus calleryana :: Ornamental Pear,other,862X Monterey Blvd,8,Median : Cutout,4/22/08,2008,3,37.73148354,-122.4544286
16334,Pyrus calleryana :: Ornamental Pear,other,862X Monterey Blvd,4,Median : Cutout,4/22/08,2008,3,37.73149766,-122.4540256
16341,Pyrus calleryana :: Ornamental Pear,other,890X Monterey Blvd,3,Median : Cutout,4/22/08,2008,2,37.73141294,-122.4554233
84466,Pyrus calleryana :: Ornamental Pear,other,400x CAPP ST,2,Sidewalk: Curb side : Cutout,6/2/08,2008,4,37.7601684,-122.4183485
84207,Pyrus calleryana :: Ornamental Pear,other,655 Sunnydale Ave,4,Sidewalk: Curb side : Cutout,6/5/08,2008,8,37.70971457,-122.4083235
87920,Pyrus calleryana :: Ornamental Pear,other,1395 Lyon St,1,Sidewalk: Curb side : Cutout,6/18/08,2008,5,37.78353488,-122.4446973
87924,Pyrus calleryana :: Ornamental Pear,other,1395 Lyon St,5,Sidewalk: Curb side : Cutout,6/18/08,2008,4,37.78341537,-122.444677
87925,Pyrus calleryana :: Ornamental Pear,other,1395 Lyon St,6,Sidewalk: Curb side : Cutout,6/18/08,2008,4,37.78337348,-122.4446689
87955,Pyrus calleryana :: Ornamental Pear,other,240 Leland Ave,2,Sidewalk: Curb side : Cutout,6/19/08,2008,4,37.71288353,-122.4083503
59886,Pyrus calleryana :: Ornamental Pear,other,26 Atalaya Ter,1,Sidewalk: Curb side : Cutout,6/19/08,2008,4,37.77635708,-122.4475279
87986,Pyrus calleryana :: Ornamental Pear,other,300x Jones St,1,Sidewalk: Curb side : Cutout,6/20/08,2008,5,37.78409681,-122.4125422
43083,Pyrus calleryana :: Ornamental Pear,other,220 Jones St,2,Sidewalk: Curb side : Cutout,6/23/08,2008,3,37.78338249,-122.4123941
88156,Pyrus calleryana :: Ornamental Pear,other,353 Clementina St,1,Sidewalk: Curb side : Cutout,7/8/08,2008,3,37.78153751,-122.4027995
88161,Pyrus calleryana :: Ornamental Pear,other,361 Clementina St,3,Sidewalk: Curb side : Cutout,7/8/08,2008,3,37.78140686,-122.4029601
65279,Pyrus calleryana :: Ornamental Pear,other,431 Tehama St,1,Sidewalk: Curb side : Cutout,7/8/08,2008,1,37.78046805,-122.4051027
88336,Pyrus calleryana :: Ornamental Pear,other,554 Naples St,2,Sidewalk: Curb side : Cutout,7/10/08,2008,8,37.72000186,-122.4319386
90917,Pyrus calleryana :: Ornamental Pear,other,3342 Anza St,2,Sidewalk: Curb side : Cutout,11/10/08,2008,3,37.77826982,-122.4841873
83297,Pyrus calleryana :: Ornamental Pear,other,1275 Egbert Ave,1,Sidewalk: Curb side : Cutout,7/2/09,2009,6,37.72130996,-122.3904202
83382,Pyrus calleryana :: Ornamental Pear,other,1426 18th St,1,Sidewalk: Curb side : Cutout,7/2/09,2009,2,37.76261221,-122.3971168
92119,Pyrus calleryana :: Ornamental Pear,other,1250 Missouri St,2,Sidewalk: Curb side : Cutout,7/7/09,2009,4,37.75071146,-122.3955181
92121,Pyrus calleryana :: Ornamental Pear,other,1250 Missouri St,4,Sidewalk: Curb side : Cutout,7/7/09,2009,5,37.75058784,-122.3955059
93702,Pyrus calleryana :: Ornamental Pear,other,2550 25th Ave,12,Sidewalk: Curb side : Cutout,7/27/09,2009,4,37.7399867,-122.4818482
9861,Pyrus calleryana :: Ornamental Pear,other,1350X Gough St,3,Sidewalk: Curb side : Cutout,12/29/09,2009,3,37.78578432,-122.4246889
213792,Pyrus calleryana :: Ornamental Pear,other,231 Miramar Ave,1,Sidewalk: Curb side : Cutout,3/9/11,2011,3,37.72265844,-122.45827
16103,Pyrus calleryana :: Ornamental Pear,other,300X Monterey Blvd,1,Median : Cutout,2/18/12,2012,2,37.73157364,-122.4421914
2548,Pyrus calleryana :: Ornamental Pear,other,26 Burnside Ave,1,Sidewalk: Curb side : Cutout,5/24/12,2012,3,37.73509746,-122.4382522
100960,Pyrus calleryana :: Ornamental Pear,other,1520 Lyon St,3,Sidewalk: Curb side : Cutout,9/21/12,2012,6,37.78483024,-122.444822
100958,Pyrus calleryana :: Ornamental Pear,other,1520 Lyon St,1,Sidewalk: Curb side : Cutout,9/21/12,2012,10,37.78483024,-122.444822
94373,Pyrus calleryana :: Ornamental Pear,other,1633 Fillmore St,2,Sidewalk: Curb side : Cutout,3/16/13,2013,3,37.78465102,-122.4330661
24116,Pyrus calleryana :: Ornamental Pear,other,180X Whitney Young Cir,7,Sidewalk: Curb side : Cutout,4/10/13,2013,3,37.73587766,-122.38591
38690,Pyrus calleryana :: Ornamental Pear,other,1529 Grove St,1,Sidewalk: Curb side : Cutout,12/2/13,2013,8,37.77537003,-122.4419002
99282,Pyrus calleryana :: Ornamental Pear,other,1500 Fillmore St,1,Sidewalk: Curb side : Cutout,12/14/13,2013,3,37.78492343,-122.4332991
2547,Pyrus calleryana :: Ornamental Pear,other,20 Burnside Ave,1,Sidewalk: Curb side : Cutout,3/28/14,2014,3,37.73518925,-122.4382236
5159,Pyrus calleryana :: Ornamental Pear,other,280 Divisadero St,1,Sidewalk: Curb side : Cutout,4/4/14,2014,3,37.77177024,-122.437024
72131,Pyrus calleryana :: Ornamental Pear,other,975 Wisconsin St,1,Sidewalk: Curb side : Cutout,6/2/14,2014,1,37.75516197,-122.3986472
91623,Pyrus calleryana :: Ornamental Pear,other,1376 South Van Ness Ave,,Sidewalk: Curb side : Cutout,7/10/14,2014,3,37.75115283,-122.4162146
18252,Pyrus calleryana :: Ornamental Pear,other,1830 Post St,1,Sidewalk: Curb side : Cutout,7/16/14,2014,3,37.78536998,-122.4319257
59199,Pyrus calleryana :: Ornamental Pear,other,1264 06th Ave,1,Sidewalk: Curb side : Cutout,7/22/15,2015,3,37.76486046,-122.4630596
113090,Pyrus calleryana :: Ornamental Pear,other,1213 Silver Ave,1,Sidewalk: Curb side : Cutout,9/8/15,2015,3,37.73033227,-122.4123056
7336,Pyrus calleryana :: Ornamental Pear,other,2100 Fillmore St,1,Sidewalk: Curb side : Cutout,3/22/16,2016,3,37.78908285,-122.4337918
24139,Pyrus calleryana :: Ornamental Pear,other,120X Whitney Young Cir,6,Sidewalk: Curb side : Cutout,3/24/16,2016,3,37.73618282,-122.385941
27492,Pyrus calleryana :: Ornamental Pear,other,1360 Valencia St,1,Sidewalk: Curb side : Cutout,8/2/16,2016,3,37.75109192,-122.4206809
122599,Pyrus calleryana :: Ornamental Pear,other,42X Colin P Kelly Jr St,7,Sidewalk: Curb side : Cutout,12/12/16,2016,3,37.78115295,-122.3900642
159219,Pyrus calleryana :: Ornamental Pear,other,366 Ellington Ave,1,Sidewalk: Curb side : Cutout,10/5/17,2017,3,37.71251733,-122.4464325
159222,Pyrus calleryana :: Ornamental Pear,other,384 Ellington Ave,1,Sidewalk: Curb side : Cutout,10/5/17,2017,3,37.71239353,-122.4465968
239745,Pyrus calleryana :: Ornamental Pear,other,1508 Diamond St,1,Sidewalk: Curb side : Yard,6/17/20,2020,3,37.74538389,-122.4358286
65755,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,3036 Octavia St,1,Sidewalk: Curb side : Cutout,4/20/90,1990,14,37.80034415,-122.429323
22277,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,4755X 03rd St,1,Sidewalk: Curb side : Cutout,1/31/92,1992,6,37.7351214,-122.390424
31525,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,1330 San Bruno Ave,1,Sidewalk: Curb side : Cutout,5/10/95,1995,12,37.75262504,-122.4044276
31983,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,252 03rd Ave,1,Sidewalk: Curb side : Cutout,6/30/95,1995,7,37.78395336,-122.4611894
32350,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,2180 Bryant St,5,Sidewalk: Curb side : Cutout,10/3/96,1996,11,37.75936117,-122.4099649
32353,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,2180 Bryant St,1,Sidewalk: Curb side : Cutout,10/3/96,1996,8,37.75953217,-122.4100076
34259,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,164 06th Ave,1,Sidewalk: Curb side : Cutout,5/29/98,1998,12,37.78559278,-122.4645345
36966,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,381 05th Ave,2,Sidewalk: Curb side : Cutout,5/29/98,1998,7,37.78151627,-122.4633269
37711,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,720 South Van Ness Ave,1,Sidewalk: Curb side : Cutout,6/29/98,1998,6,37.76160706,-122.4172347
38888,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,316 Laurel St,1,Sidewalk: Curb side : Cutout,11/2/98,1998,6,37.78808673,-122.4502867
41912,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,642 12th Ave,2,Sidewalk: Curb side : Cutout,6/20/00,2000,8,37.77613467,-122.4703015
50665,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,1 Santa Ynez Ave,1,Sidewalk: Curb side : Cutout,1/7/04,2004,5,37.72387112,-122.438935
91659,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,1015 South Van Ness Ave,,Sidewalk: Curb side : Cutout,3/1/07,2007,9,37.7569082,-122.4166255
91651,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,1245 South Van Ness Ave,4,Sidewalk: Curb side : Cutout,3/1/07,2007,5,37.75325079,-122.4162776
91649,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,other,1245 South Van Ness Ave,2,Sidewalk: Curb side : Cutout,3/1/07,2007,3,37.75325079,-122.4162776
